user_id,probability
6d2670817b931cf7280dca3a8882d6cd,0.521256626
9d22f6e8bbaa03aad3e0de999a0151f8,0.203634298
bc9260103fb7d88855127444cb630680,0.677493632
bc8fec38618866f4ce718ece6bbda4d0,0.5382092
b337e9d74477beda449ccc1e0cd45ef0,0.661397755
96be28647f56e78760364aef415563b8,0.529743135
89452d22b9115763ebe6706ac7ca4bac,0.561113358
5c51ec8a2677247e8604c338b3b7041d,0.550383925
6521f6a8c05b2919bca8d0b98897930f,0.634361327
47a33477f3939561d7a57104eb43902a,0.564904749
91411a00a43398da5b8e2aa704d94c64,0.666945696
db861e606fac7bea48fb4af0baa06197,0.618553758
5aeb0aa40e07aeaa2ecc679d60fcde1d,0.625123739
c5cfc7ef8c5db5fa8edcbf277e0eb88e,0.634888828
c794819b936de8e737d95c0769a8596e,0.531938314
970ec4378cc5f1556ba58c646f48edc6,0.551268578
bc9128870210978e204c48457069c280,0.596126735
0694e67840dd537fdf02e89fb91ac476,0.702858949
0cb4e809167133948c05e3545b727acd,0.201884096
0400ef5c824bd5e9f616c892d11c43dc,0.206886585
a0d5f4da239acb39def8615d892cfb5f,0.208048348
074a783db6b6d2541454b3df6939e83b,0.590072751
dcd88159c448f0126a04a6807768814e,0.57107085
e86231444ffc0047dc2f30377d8fb1a4,0.617433548
81c5818032ee8290d10f8574ef69ecbb,0.562623799
2b07eff8883ce1ef38a2160c7c5d52f3,0.615075648
e7a80a52b95bfd04d1889c9ab2c8bcb4,0.65383482
4fe70af17bd9b0966944dfba7298eef6,0.605528295
26c1468cf95cc649a12c2ca201ff778c,0.616467655
c4b9681cb7e78e2af0c9760e4e621d4d,0.700474157
b0bab8e2cfdd765eeb8d9c8328e3319e,0.612342656
c8985ff7f68345c0a80b7c17cd9a9915,0.207867398
6fe2cc49d36560d075c8f33a4d71bdb5,0.553554654
9f399d926b2e74596de998c88cd15b7d,0.627476037
ebcc8f18191931f32bcf86c83e2f683f,0.642199576
e0892f808af5b12514d03143138aac1f,0.655864418
f2a3a0ea1590d8e1d27e24207960be9e,0.209188454
461f4621983180ec435c1a3b5d75deeb,0.652789354
f0bb3f1bcb38d62cb968b2d69df21e33,0.553009033
b12d31ce87ecf544080503ee65ed6d26,0.633844256
7304a681c0d1659a1d93a06212370866,0.543290079
3d7a44bf48b4fbcb38ff5d769e3ee866,0.554906487
7dacf1e93c57854dbfddc2c91b37def6,0.269579858
874369416febc76f561d3ab147b555bd,0.62613225
071e56a5e193ab765329cbc73bd3e4ae,0.538649738
ff44f5d1a1c190fe2e4dcf1d92091b49,0.570063174
0f74c8db65ee63f3dc5949effc3417eb,0.554737687
e0526a0ce32f7aacbcecc92a6a9ffa43,0.634167194
22cee63e978f17c3f17c093d8fa21101,0.281290799
8820df06d3415c3cf64604a1e801b8b6,0.233061224
0a2d906ef0bd11ed29ee625250d1def2,0.299090832
13f8d1e5cbd544829f47c47c72860ef8,0.531111538
e0e26fe1f900131bb70ed257b6634047,0.281344861
f3a7d3e82cc3eb814a67ac67e90dbdc5,0.541252315
777d08d35c453bd9628e49ab3a84516a,0.5625512
e37465d89d0a2e397c48d32ab5bbb187,0.552247524
77cfc3333557a8e9131cebffc7ebba2a,0.621078789
09d03232ee45ad74e2e02656c3c7dd67,0.551520646
4d37533f13808602b5f67d7162b744d4,0.630189657
fa42570b5c99842ef1d34e6760429090,0.547981679
abfca23d32d0e1c9ef3558e9cf0c7995,0.540981054
41bc9e55ce5985fefb3f6550c439ea4b,0.519059241
80219286e085b4f4ed29b4d974d14fd7,0.289682567
f336c3671171ca44d5e6118df2b8d9fc,0.521600187
fe2a3f3c47fd428e05f5b3e90f199d42,0.656431854
66e86224848fc73478543428d7121e08,0.527640462
1f92d4dba1a6495f67de03f2977aee90,0.286048532
b12cc364bc8ae46927dd71b72e24ec6d,0.53587842
36b312aa5b77ae54f68f456d9b58fcf7,0.247865021
4e43210df3324cfbb797e0b029aa1f8f,0.623278677
f77c2565056a1e67ff4ce59cf9c614c1,0.627527177
9fc9d10261fa23ce6d361bcf873703b1,0.288975298
0761499abe27dcc72c3b03d73d358807,0.550136387
b40bf63792adf3baf76e03bcf3e67804,0.201809319
cc8ee10767abf8c33922ec47fe28713f,0.64792484
4df11567f6cd1b581399e13d14da33ec,0.538792491
6ecd2bd5e3f3067e48774d8b8449b6c6,0.247865021
9a9a3809779594ee9c2028324d761254,0.708457782
014397d9c717bd74f24ae073be5200fa,0.584608316
7543abc4f54900377e68ad5e0b0ee109,0.576294065
8c9d4f18562a9c678e4715af8fa9be3c,0.584851205
a0c1cafbd9f3f4ec637e0be6bc91a3b7,0.586817086
00ee705d94bf2b32bf9b187852a3d61c,0.556488931
27d051f61bdd4174b7ee87b0a705fe3c,0.61057055
7b99a79eb8b7282fc44ea8705ab0f515,0.566983879
3d2b7d7197ee2116496b48157a222c47,0.635971665
a3dbf2189451fece8a629aaa197b6988,0.267693073
1f1328804102d5ae56137c1548ddb746,0.571744442
54972d99a467e3c1bf3b984d093ffd1d,0.200167125
45a8be55f30b060c8ce996cb154f7e01,0.625525832
9a16608f9e09991a89b967760d19a5ce,0.247865021
b385a7fe85f2d850ad31453025491298,0.545786858
4f05c76dd0f506404eb466a7902bbfac,0.56156528
19d8cc62cdeac4fc52a65bb65cdf7e10,0.247865021
2add230b7b28ed23f0adffb2cc4a9ff7,0.600144386
3eb963e5df3ead9248d5e2d0d144121a,0.625320375
4626850182a10b7cce7655c5903a3825,0.26036644
84a2a01daf9d92b51e7fa8c668072378,0.576142073
04c9ae06f38f333872deea791f7a96a7,0.601097107
382f6983538dafdb1e056424206fa37a,0.565610528
0ed1d9a27625cf053fb11212d83a85e5,0.277522832
de6f2ffe0c3b84376f122f6cb3d053ac,0.272717118
cc9e933b4ae86f3bf44e06e4c4f7f720,0.278123885
e0d426fca4388334ad371c89d153d15d,0.538406491
c6292d1ef65b03ecb87586f35773ba02,0.247865021
7dc038d799e27b4225322778aaa75fd0,0.650937915
ab2ba3104c00c78abe54f5f5d11cee4f,0.60561496
aaa8013d7bcc5f8e84f5008161465dc9,0.636077523
4aa63b4f53aa3853c6f75492af2cb1bf,0.567469716
37802f6fc18db7166732545673fdb909,0.638813555
825329d2f7ff0b5ad6eae161726bc31e,0.553007722
519c8e8dc44a92945ce64529c43ffd42,0.247865021
7b9783e5db7d84a7de52a62717175107,0.541202188
7e3dc1a504246224cc48eeb3af52c999,0.247865021
92586d49798369d870f9feb545a3dbc7,0.257828265
0bd5a097f68a1a2a5daa390f6bdee6fa,0.659358084
1904d7b460e5b28d1618f66f1ad34d15,0.247865021
eb880a6747f7483e4f9b03abbf8bb45f,0.52862972
035b526cd4e8d85a5b38361fd43f4e33,0.250037253
d2b709f151b3adb1b63978572367e47b,0.252872229
0db44e5364f9f5404935d266a51755dd,0.55588758
461a2a200c42e6fdc4e13bffe187f3b1,0.550302029
49a4761ef5c60b50fad8ee75c4238dfe,0.663690984
716742eec31c1767097fb8544c7b9f03,0.566032827
4590726bf9381ea8f8634743dbf24691,0.546327949
ffbc001e816d5bf97ac285172b682bf9,0.622538626
560b0418eb9326689b0fcd086c6f2ed6,0.631989598
5c4e36d71986a15aa0a0f10e0f5e7b40,0.63436836
829fa869db0d06b59075d443419f3655,0.538787365
8599c4eb6f91f6bd0b6f290e3031edaf,0.247865021
c820c2cb0b30b108b017c449a91a8bbf,0.260079712
ebc671b67f2ad837f7dd02ecb1325131,0.632369995
a201ce152642be1da3ea21a11b2b6c42,0.708504022
e8e91f6fe439e25fcf419de9056cea57,0.570009172
d9432c5ef3a36a7019e01fb42dd0ab45,0.666739166
986e7215f0331578779b4238add69ec4,0.629142761
a5fc85ed5ab7e51c01843c0935b882ea,0.249498844
a96f4b74e4a3377d247287765a6790b4,0.247865021
51b5454528ff3e8cb107a0d3d5fd3a01,0.272955477
7f448000550c5f5474fc0022900d5b29,0.255073458
10e26a2e6938136fffae37b51dc6f290,0.565747976
11336a8b76ecadb2142ec0dc6a073c6f,0.247865021
bc3db198457e5bb5534a513dd2e51e6a,0.613052547
d67dd28046dbf5c496671b800bb7c89d,0.579217196
52a93f933337cea89365cdb91b0acb98,0.268238008
8981bd1a69bb6dbc2ec8390ad457c29b,0.562000155
d8e7ec56de758d708abbdbb19a53b070,0.525001407
c2306f7ad77c6377944e61ba48f09d57,0.62794888
c5eca7e60157fc33e4096b17c999b3fc,0.63500607
686e44b4d001373aae7ea0b386db2404,0.321780413
b5a85d1edc30cb549e7222974a6b3a0d,0.555253029
2d76eb29457e1f63b3f2d11937f94490,0.254952401
cdfe206183df2343a11c0dcf2bbf2459,0.247865021
791215d7892da60b7bc8c04dfe532a4c,0.233061224
74bf65dd3a580c1e30dd4c65125dec6f,0.259647787
ebe2f039a68b420b035925a37ae6789b,0.25009653
e6ee569d27e171e4edc5330a9fb0bb3d,0.233061224
26d61ac71c95a29ec8d8fea94b733009,0.319061071
b33c2c4099c6cca15db7227b8f9cb363,0.550338507
8624bcbe1a770cd2bfb06b5e277e6d82,0.293535471
094ac6af3ad17cdc5dec83ff1c243a3d,0.664997339
f7babe08c96dd8529d285ad2c7a0f1dc,0.537134945
19e0fbc18cd3af61754389b7e02f1ce4,0.258940578
4fce5e0ef9dff92c0d167ddd3085cd0e,0.272955477
d7c0bd70e03941740f5f42747e9c8ec2,0.651018798
6c965788fab728dd1b1687d300ca4d3d,0.598793626
d296b8fab84331c5956a61e1a24af664,0.545283794
9e5b51551f8c70d6d8e4966fc8d1c782,0.582883298
056606175e176092f693ea55de46f882,0.594853699
a843e04b1b51c92d66d19e22d703e49e,0.573552191
2c1d289bca7539a11d5ff915f4d2b618,0.2786237
ab3a78abd6671fdc85e7436e56df1ff2,0.259069264
c7674f281f6bf6aeb27b9c694ef6ff8c,0.242621347
511301d9e46c1649945b66ceedcf9e96,0.574865162
ae464ce4434a26fe813595dd69102943,0.277922183
368a0ecb461d61e428ffbe615c2f413c,0.557311356
32a5957e72449394cd2e94d072d12c50,0.591424942
69512cfd1665d1e43a6fa67fb0bda370,0.578143656
252a221c8f4d5e6efeda8adc386d9b45,0.571296751
54fe1cd5c0ed8d2c4215e03a666d8c7a,0.67135793
f3b9d01e24d0958443e4c354735e4d1d,0.640109777
2e8854c5fc55058a8c9b61e895c064c6,0.656449616
9e501328c56b4309bf9d24d33e18fa92,0.62456733
a16d49ae7367aebf5a38e39078f8ed1a,0.635947287
200c050e4cb7ab6a6cbe648b808a9af8,0.550149798
2beab7331485052a77e61590f2999bd5,0.62686944
21c160d330880d98ddd98a504dfba0d5,0.520319223
48d64c746b9c281b88172e3e9e0f9c32,0.565925956
47a0d91178d7e246f6e489423dc1d588,0.542200685
5be3b26180dfbdd65afca5102334d1a3,0.579969466
1f1bfe857d97383477bd3e39ce81f7ff,0.562040329
645df2f894817f47cf4ed2fe07b0634b,0.564872563
ab09b5b6c693d9ee7b930ebd117fd051,0.546445668
bb5bbe8011ecea115c443618be55c0e5,0.526301444
59ab03d3c7f8d7f1e1390df2f5a0ea64,0.530838609
1e3637bc1271f6de920c4dc838080062,0.578231573
6c8faba7af642f91ed0340e8f98dca9c,0.561075687
c170383000a4d830042108be45a7879a,0.558147609
16ac3518a297d761c728d4829b80f5fe,0.525996804
a719b75147acce78ee464bf10cd8e681,0.523177087
eba4b6bb73a129b613e8cc5f34c47149,0.548574507
830a0fecef7b4c8d85fa144cc992f873,0.559102297
1556f7c95610e64d91d0c1738a4bfa19,0.634258628
1020fa8b230f81cc431886fd5f649ab3,0.567261755
2d62901e8737ef175488638874e98da1,0.546381176
15db9f05bafc16ac934e54d35c55a900,0.564289391
908283c35dbb6b642f3632e4035a8fa5,0.602990091
a56f145e9f00aade7c1b2e9c1baaa909,0.650006413
c1004018b60a1d118d081ab2a7b56618,0.614615619
a85efbce148c2221d14a790c5e6306a7,0.597490966
6ad5a76c4bd53cffdbcc3ab5c953a85c,0.548765242
1875a1caf826099b7df2d2071271a61b,0.55542624
e513b4993006973840a81568e0791146,0.670211852
884852063b998f99370af520bf12431a,0.653388023
3815a30ad00c295f12ab6d92d6f0cd52,0.527938962
f3e32957e5133575dd6faeb2ce0dcdb1,0.555570006
b7ef3861ad0a6e2af7f32a4fe250df95,0.598179698
9e0ab5761be34cfdea887df8d31c1850,0.526272297
899c554030ac880508dd4c0c211931d9,0.576951325
840cda3671ed180f219a2b6554063608,0.554057419
1df7fc3a78542b0142f48905d71b106b,0.564659595
882e34e8897645f75edcc4500a7dd74b,0.57703346
12364fa4be042c2daa60ef38c51604c1,0.562590241
62a5e68059be8ba42fa6d7fd56e0c407,0.563181758
0c97070b231e2cc87c70edc39526e5df,0.568401515
2646ec9e8e7c97e650a2dde6ca296229,0.272112757
0166518c68fd8e4479e046dcc90a4d89,0.577532351
293207da1e6f4ee77a08612a3d1d636f,0.566017807
eda0e3ac37faf5e146e42c09d31745c4,0.280647159
e01cb5430305cef5824a578627065f1a,0.565363228
1b29fa952b4a53c4920130ea52c71d0e,0.526858866
d79f077c979a46fb282332692d92de4c,0.247865021
ca1042692026b7d88f411ca0e27d2852,0.279271781
f33940727807940043d1eb08efb8de9e,0.513427377
de89ddffacff9da6dcb23858b30a4763,0.264528781
87830ef08d668580354fe1b20111306a,0.608366072
c1b29339038d8db3fda62d9d4dc846e1,0.262160301
80bab1897deb2c7bb1872dd405e588cc,0.565568805
6537837912b77a6db83a2b82fa541646,0.542075336
4403d029178ed50032e6fb751883fa7b,0.615116119
4d0f048c964eb91974b9a79fbcdc0e50,0.557675004
c4e56f2a971ceb8fef456ad5490b8ec8,0.598714054
a1b6fa2bf9e0c6c06dd51c516d94b5d5,0.553598523
7d90e73be64c0bc398bc3e3b703328a0,0.62272197
1b00ec4b8ffd83f3d7b9b57fe2c74f61,0.55845499
57f6005575f3a4508050a7466e0a854d,0.313361824
07bc93b3de6a63a461a3704a93d5a82c,0.263058513
734a3c6c349239028dd3fcf8be09859f,0.247865021
9e6ed617b2f7b49ca24e21544f9c0c3f,0.572432339
7edfcbff5af81875917b407dee676f05,0.560394228
3146c4d4f1486a14ae7f45f9433174e9,0.619417131
c7a77198fa09cc7006773163478bb5d1,0.619459152
5259f4dd2449d1dfcff88d151073a330,0.574616313
de99a3f93ee6bcec2ef3bf148a567add,0.277922183
63645180653319755b5a942244954205,0.250169605
658d2c79ee565d8efb725a75b9e33c00,0.26457417
bb52363919f33d56eb8c48d9617af4a9,0.555753291
4f0df5a6511ac59d5ddab7a386901910,0.566208243
11cacd8a68a29d8d72330e66d1f5a117,0.247865021
1d155705d04906ab149a5d7f6a38e419,0.525176167
b244354aa96bddd0fe53728dbf3699f7,0.556806266
3bc975f6d18e5e8c7973d13ef5c9f448,0.56491369
24723b6bd5b9b2ec2b490544610262d1,0.2575939
572e965a34139c678ada35696ed1e391,0.581270874
36886d75045d9a1476b677d9783e47a0,0.247865021
75c83aa6e926abe87501d73aee602297,0.305691302
c1c23370281f5360ca0955d0b41b0d5d,0.245402515
671e033cf5a4a3becf734c047c6db23d,0.572148502
50515df57593f65c905e12e945f40f33,0.267388195
9a6b1e8001e9155e5d9ae5dbcd75bc94,0.544542611
103a427083646a58cfba8bbbd238fd68,0.540800512
0f25bd7f1cf2363e1dc3cb1a67a6661b,0.313256383
9b2e885186fe7b894f09f41351099596,0.291655183
48df8fa9d92a0161fe560c90c4920494,0.551841259
af11bfa737591a13ede33477e0415c5c,0.550364316
8f7e449f97e88517289470610de45426,0.318820536
a1120a2e42f72ac6c22cf1fc9608f318,0.272112757
a22de98c9bdb48df8d0b4ccfbbbd6060,0.587843537
a4a203545244f961d40589e768f06aad,0.561693728
42fdc93bfe9fd5dca028c58789f391a3,0.598549485
eaa92a3657bd5ec64ff42d34f616d51e,0.557929456
24921c2aba54e8fe7ca6f6db45f692d5,0.55227989
eecef450951fc3d8f8c813fb346f0b73,0.254784048
3fa549d924eeba6635d604a336a8ef48,0.528337002
